,time,collisions,collision_type,x_joystick,y_joystick
0,179,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.247283935546875
0,180,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.227752685546875
0,181,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.182769775390625
0,182,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1417236328125
0,183,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.09088134765625
0,184,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0244140625
0,185,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0009765625
0,186,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0009765625
0,187,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.03814697265625
0,188,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.079193115234375
0,189,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.1124267578125
0,190,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.16522216796875
0,191,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.18865966796875
0,192,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.208221435546875
0,193,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.996063232421875,-0.212127685546875
0,194,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.996063232421875,-0.216033935546875
0,195,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.996063232421875,-0.216033935546875
0,196,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.996063232421875,-0.216033935546875
0,197,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.996063232421875,-0.214080810546875
0,198,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.214080810546875
0,199,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.214080810546875
0,200,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.214080810546875
0,201,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.214080810546875
0,202,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.212127685546875
0,203,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.210174560546875
0,204,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.204315185546875
0,205,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.200408935546875
0,206,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.198455810546875
0,207,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.190643310546875
0,208,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.17498779296875
0,209,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.155426025390625
0,210,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.139801025390625
0,211,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.1241455078125
0,212,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.094818115234375
0,213,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.077239990234375
0,214,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.04400634765625
0,215,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.012725830078125
0,216,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0009765625
0,217,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0009765625
0,218,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0009765625
0,219,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0009765625
0,220,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0009765625
0,221,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0009765625
0,222,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0146484375
0,223,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0302734375
0,224,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.051788330078125
0,225,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.06744384765625
0,226,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.07135009765625
0,227,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.07916259765625
0,228,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.09088134765625
0,229,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.096771240234375
0,230,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.112396240234375
0,231,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1280517578125
0,232,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1358642578125
0,233,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1397705078125
0,234,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1436767578125
0,235,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1456298828125
0,236,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1514892578125
0,237,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1573486328125
0,238,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.161285400390625
0,239,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.161285400390625
0,240,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.163238525390625
0,241,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.163238525390625
0,242,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.163238525390625
0,243,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.167144775390625
0,244,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.169097900390625
0,245,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.173004150390625
0,246,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.174957275390625
0,247,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.174957275390625
0,248,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.178863525390625
0,249,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.184722900390625
0,250,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.186676025390625
0,251,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19451904296875
0,252,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.20037841796875
0,253,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.20037841796875
0,254,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.20037841796875
0,255,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.20037841796875
0,256,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.20037841796875
0,257,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.20037841796875
0,258,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.20037841796875
0,259,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.20037841796875
0,260,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19842529296875
0,261,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19842529296875
0,262,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19842529296875
0,263,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19842529296875
0,264,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19842529296875
0,265,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19842529296875
0,266,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19842529296875
0,267,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19842529296875
0,268,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19647216796875
