,time,collisions,collision_type,x_joystick,y_joystick
0,919,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,-0.085052490234375
0,920,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,-0.069427490234375
0,921,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,-0.06158447265625
0,922,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,-0.04205322265625
0,923,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,-0.03424072265625
0,924,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,-0.028350830078125
0,925,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,-0.010772705078125
0,926,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,-0.004913330078125
0,927,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,-0.001007080078125
0,928,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,-0.001007080078125
0,929,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,-0.001007080078125
0,930,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,-0.001007080078125
0,931,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.042022705078125
0,932,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.096771240234375
0,933,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.1339111328125
0,934,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.161285400390625
0,935,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.176910400390625
0,936,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.21014404296875
0,937,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.241424560546875
0,938,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.255126953125
0,939,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.259033203125
0,940,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.259033203125
0,941,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.259033203125
0,942,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.259033203125
0,943,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.998016357421875,0.259033203125
