,time,collisions,collision_type,x_joystick,y_joystick
0,156,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.796661376953125,-0.04400634765625
0,157,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.798614501953125,-0.04010009765625
0,158,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.804473876953125,-0.03424072265625
0,159,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.810333251953125,-0.016632080078125
0,160,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.814239501953125,-0.001007080078125
0,161,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82794189453125,-0.001007080078125
0,162,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83184814453125,-0.001007080078125
0,163,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83184814453125,-0.001007080078125
0,164,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83184814453125,-0.014678955078125
0,165,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83184814453125,-0.030303955078125
0,166,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82794189453125,-0.04791259765625
0,167,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.05572509765625
0,168,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.05963134765625
0,169,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.063568115234375
0,170,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.063568115234375
0,171,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.065521240234375
0,172,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.065521240234375
0,173,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.063568115234375
0,174,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.06158447265625
0,175,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.06158447265625
0,176,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.05963134765625
0,177,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82598876953125,-0.05767822265625
